lam_um,f_THz,lmax,cond,solve_residual,eta_spread,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R,T,A,n_open_orders,R_higher_orders,T_higher_orders,absS11_uncoupled,absS21_uncoupled,sigma_ext_um2,sigma_sca_um2,sigma_abs_um2
29.9792458,10,3,104.0017083,1.137349909e-15,1.825113405e-14,-0.1786651476,0.3580168188,0.8220043066,0.350797123,0.4001215784,0.8937279796,5.907758035e-14,5.730362079e-14,0.1600972775,0.7987497015,0.04115302099,1,0,0,0.4874029776,1.018902548,48.86163934,42.99090238,5.870736958
27.25385982,11,3,89.10794634,8.352068619e-16,7.34867509e-15,-0.2224561136,0.3996682682,0.7750617396,0.3885241074,0.4574073098,0.8669900127,3.095392775e-15,4.651672879e-15,0.2092214471,0.7516716822,0.03910687072,1,0,0,0.5938648443,1.004339879,85.44907646,76.79835636,8.650720097
24.98270483,12,3,97.8348916,1.501070489e-15,6.35037306e-15,-0.2818202527,0.4377203116,0.711275445,0.4272508326,0.5205974702,0.8297325066,1.21258875e-14,1.346696516e-14,0.271021726,0.6884560326,0.04052224143,1,0,0,0.7197528827,0.9691342404,146.3547409,134.2478268,12.10691409
23.06095831,13,3,128.5037038,1.078336872e-15,1.743368562e-13,-0.3581379568,0.4653178435,0.631971192,0.4559455598,0.5871826731,0.779277833,7.871803842e-15,6.855896119e-15,0.3447834915,0.607273941,0.04794256742,1,0,0,0.8629481482,0.8908727579,242.3681928,225.2134558,17.15473701
21.413747,14,3,259.9453057,8.609095834e-16,9.057980127e-13,-0.4543906545,0.4801450329,0.5375336011,0.4696649235,0.6610674092,0.713811959,8.387257682e-15,1.05709425e-14,0.4370101195,0.5095275128,0.05346236777,1,0,0,0.9957624262,0.7404642152,368.4039366,344.7360987,23.66783791
19.98616387,15,2,44.88295618,3.612850842e-16,2.908268496e-12,-0.5280053685,0.4780583012,0.4691439077,0.4662092038,0.7122706006,0.6613977834,1.332450849e-15,1.253881258e-15,0.5073294085,0.4374470279,0.05522356357,1,0,0,1.000573191,0.4931022929,448.243839,419.9456696,28.29816937
18.73702863,16,3,75.08760678,9.817712837e-16,4.600584729e-13,-0.706778565,0.4184207187,0.2904163162,0.4018003284,0.8213475743,0.4957672242,1.924822242e-15,7.699722714e-16,0.6746118378,0.2457851406,0.07960302158,1,0,0,1.024244635,0.2412769336,512.2487431,479.766387,32.48235614
17.63485047,17,4,244.6331465,1.85947521e-15,2.016812746e-14,-0.8054882112,0.271789623,0.1871333319,0.2749357688,0.8501063802,0.3325786536,2.935829959e-14,3.844927136e-14,0.7226808576,0.1106085608,0.1667105815,1,0,0,0.9296461851,0.06927833242,480.9939661,448.7950717,32.19889448
16.65513656,18,4,195.2654944,2.54832048e-15,4.870122917e-15,-0.8742573618,-0.01373922492,0.1188082468,-0.01325023882,0.8743653132,0.1195448382,4.222840349e-14,4.3109512e-14,0.7645147009,0.01429096834,0.2211943308,1,0,0,0.8257363475,0.1905529258,423.07557,394.9424016,28.13316834
15.77855042,19,4,257.9326773,2.16449201e-15,1.250322972e-13,-0.6608828454,-0.319411308,0.3301865899,-0.3185487483,0.734022969,0.4587989638,8.847301965e-15,1.217298595e-14,0.538789719,0.2104964892,0.2507137918,5,7.102703173e-31,6.358513388e-31,0.7390134353,0.2950278512,374.6504309,349.3449393,25.30549159
14.9896229,20,4,126.6596507,1.449403747e-15,4.88380263e-13,-0.3376583027,-0.3500615472,0.6479666192,-0.3625741027,0.4863704516,0.7425097437,1.571994006e-14,7.582546897e-15,0.2365562162,0.5513207195,0.2121230642,5,1.314959619e-30,1.210505618e-30,0.6744199455,0.3561086219,343.4347772,317.4877327,25.94704443
14.27583133,21,4,92.1255488,1.400174343e-15,2.011312727e-13,-0.1048696163,-0.1162872945,0.8879916373,-0.137733224,0.1565898185,0.898609809,1.078086684e-14,1.178394366e-14,0.02452037127,0.8074995888,0.1679800399,5,5.342516373e-31,5.320032565e-31,0.642843621,0.3929426175,325.3524084,302.3544956,22.99791281
13.62692991,22,4,61.83677592,1.112378333e-15,5.874846787e-13,-0.1774483555,0.2771397967,0.8136078986,0.2533481327,0.3290811234,0.8521402989,3.269284372e-15,5.985029211e-15,0.1082943858,0.7261430891,0.1655625251,5,4.732644546e-31,4.690046645e-31,0.6317130493,0.4102803757,318.6869675,295.5638643,23.12310317
13.0344547,23,4,44.23813711,8.258489604e-16,7.824459809e-13,-0.5770921383,0.4086090863,0.4148417017,0.3843437869,0.7071044629,0.5655208077,3.066234332e-15,1.525911763e-15,0.4999967215,0.3198137839,0.1801894945,5,1.81946665e-31,1.807354571e-31,0.628791801,0.4323622845,313.5130459,290.3471652,23.16588069
12.49135242,24,4,178.9165676,9.343393221e-16,7.283594507e-14,-0.8878898279,0.09900333973,0.1048038917,0.07721208203,0.8933924153,0.1301751179,3.673656919e-15,1.332190165e-15,0.7981500078,0.01694556132,0.1849044309,5,5.161028572e-31,5.195107514e-31,0.6210489884,0.4714266684,302.4808321,279.4979939,22.98283816
11.99169832,25,5,87.89152366,1.722015948e-15,1.367739662e-13,-0.7601801477,-0.2928832787,0.2318166856,-0.3159370085,0.8146499076,0.3918611604,3.442256072e-14,3.612435598e-14,0.6636544719,0.1535551691,0.182790359,5,3.431772507e-31,3.44102679e-31,0.6025188702,0.5266786229,282.9956431,260.6857972,22.30984586
11.53047915,26,5,68.1063417,1.151357651e-15,3.358128548e-12,-0.3624250686,-0.4099786777,0.6277180164,-0.4333361598,0.5472060366,0.762764797,1.106702884e-14,1.306764046e-14,0.2994344464,0.5818101355,0.1187554181,5,1.898660685e-31,1.904187403e-31,0.5704933105,0.5861871373,256.7204069,235.3223228,21.39808414
11.10342437,27,5,157.3155935,8.537520236e-16,2.915699572e-13,-0.3652080399,-0.03147653201,0.6275030217,-0.05622792797,0.366561979,0.6300171602,6.555651869e-15,8.501456557e-15,0.3276407821,0.5955431066,0.07681611125,9,0.1932730977,0.1986214844,0.5290101601,0.6424320432,227.7177046,207.5885131,20.12919151
